id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
681,forever-lost-in-the-never-ending-museum-of-still-l,Forever Lost In The Never Ending Museum Of Still Life,,1/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,108,0,0,Web,Julien LallevÃ©,Adventure,,,0,0,0,0,0,0
682,mordley-greg-pi,Mordley Greg P.I.,,5/17/2017,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,184,0,0,PC,skeleteen,Action,,,0,0,0,0,0,0
683,delete-after-reading,Delete After Reading,,8/11/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,80,0,0,Web,AndroidLabs||Bobgar||frothy,Puzzle,,,0,0,0,0,0,0
684,secrets-agent,Secrets Agent,,8/9/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,Web,Marina Kittaka,Adventure,,,0,0,0,0,0,0
685,spellspun,Spellspun,,3/17/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,147,0,0,PC,SageGoneRogue,RPG,,,0,0,0,0,0,0
686,when-i-was-a-bubble-i-could-talk-with-the-trees,When I was a bubble I could talk with the trees,,12/25/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,8,0,0,Web,LostTrainDude,Adventure,,,0,0,0,0,0,0
687,goodbye-in-summer-rough-demo,Goodbye In Summer /Rough Demo/,,8/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,43,0,0,PC,Tape & Cardboard Productions,Adventure,,,0,0,0,0,0,0
688,airship-escape,Airship Escape,,5/7/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,33,0,0,PC,Josh The Scrub,Puzzle,,,0,0,0,0,0,0
689,porno-studio-tycoon,Porno Studio Tycoon,,10/21/2016,FALSE,2019-09-17T13:01:00,http://porno-studio-tycoon.com,2.86,3,3,52,7,344,0,7,PC,Zitrix Megalomedia,Simulation||Indie,Zitrix Megalomedia,,3,76,2,5,3,0
690,abominable-kaiqing,Abominable (kaiqing),,8/27/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,58,0,0,,kaiqing,,,,0,0,0,0,0,0
691,elsie,Elsie,,8/22/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,330,0,0,PC,KnightShift,Platformer,,,0,0,0,0,0,0
692,bonefighters,Bonefighters,,6/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,53,0,0,PC||Linux,TICUnivali2017,Action,,,0,0,0,0,0,0
693,guns-camera-action,"Guns, Camera, Action!",,11/29/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,231,0,0,PC,Velociradish||ginmanson||JacksonIsWong||GameKiwi,Action||Fighting,,,0,0,0,0,0,0
694,safe-space,Safe Space,,12/13/2016,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,31,0,0,PC,MrAmlice,Action,,,0,0,0,0,0,0
695,sawblade-simulator-2014,Sawblade Simulator 2014,,7/14/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,24,0,0,PC,Translocator,Action||Strategy||Fighting,,,0,0,0,0,0,0
696,from-afar,From Afar,,10/26/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,225,0,0,PC,Chamaleeon Ent.,Educational||Puzzle,,,0,0,0,0,0,0
697,threat-itch,THREAT (itch),,11/16/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,74,0,0,PC,Bludgeonedart,Shooter,,,0,0,0,0,0,0
698,requiem-conundrum,Requiem Conundrum,,6/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,Web,RiKeGF,,,,0,0,0,0,0,0
699,firefish,Firefish,,6/17/2015,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,83,0,0,PC||Web,Tim Ned Atton,Strategy,,,0,0,0,0,0,0
700,nomad,Nomad,,6/26/2015,FALSE,2020-12-11T03:20:21,http://playnomad.net/,2,3,1,28,8,320,0,8,PC,Diminished Studios||NOMADIC games||Pixel Games UK,Action||Adventure||Casual||Indie,Pixel Games UK||Diminished Studios||NOMADIC games,,2,234,1,1,2,0
701,castle-baloneybeard,Castle Baloneybeard,,10/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,95,0,0,PC||Linux,Tybobobo,Puzzle,,,0,0,0,0,0,0
702,modular-utility-drone-and-platform,Modular Utility Drone And Platform,,10/5/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,73,0,0,Web,Colonthree Enterprises,Simulation,,,0,0,0,0,0,0
703,tick-tock-isle-itch,Tick Tock Isle (itch),,8/18/2015,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,246,0,0,PC,Squiddershins,Puzzle,,,0,0,0,0,0,0
704,gunman-tales-itch,Gunman Tales (itch),,8/10/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,297,0,0,PC,FobTi interactive,Action||Adventure||RPG,,,0,0,0,0,0,0
705,a-place-to-wander,A Place to Wander,,11/9/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,163,0,0,macOS||Linux||PC,Luke O'Connor,Adventure,,,0,0,0,0,0,0
706,our-adventure-time,Our Adventure Time,,4/18/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,120,0,0,Web,"Estúdio Vaca Roxa||didigameboy||mauriciomunky||Trackless||ManiPCB||Derek.Souza||Gabe_Fern||Heavy sheep games||Raphael ""redemptor""||mmbelkiman||Filiperama",Action,,,0,0,0,0,0,0
707,diviner,d∙i∙v∙i∙n∙e∙r,,1/31/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,14,0,0,PC,videodante,,,,0,0,0,0,0,0
708,radical-rockits,Radical Rockits,,1/14/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,132,0,0,PC||macOS,RageSquid,Simulation,,,0,0,0,0,0,0
709,glun,GLUN,,7/17/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,PC,goodwargames,Platformer,,,0,0,0,0,0,0
710,aaero,Aaero,,4/11/2017,FALSE,2019-09-17T05:13:59,http://www.madfellowsgames.com/,3.07,4,3,338,30,484,0,30,PC||Xbox One||PlayStation 4,Reverb Publishing||Mad Fellows,Action||Indie,Reverb Triple XP,,50,529,11,2,9,2
711,rainbow-drop,Rainbow Drop,,8/13/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,29,0,0,PC||Android,Cactuar18,Puzzle,,,0,0,0,0,0,0
712,stuntman-stuart-itch,Stuntman Stuart (itch),,7/15/2015,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,105,0,0,PC,PIXEL/SPLIT,Action,,,0,0,0,0,0,0
713,switchbot,SwitchBot,,8/25/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,25,0,0,PC,LuNiney,Platformer,,,0,0,0,0,0,0
714,the-nightmare-room,The Nightmare Room,,12/13/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,78,0,0,PC||macOS||Linux,Sekamelica,Platformer,,,0,0,0,0,0,0
715,airborne-glitch-rot,AIRBORNE GLITCH ROT,,11/4/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,Web,wednesday scones,Action,,,0,0,0,0,0,0
716,blast-plan,Blast Plan,,8/16/2017,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,55,0,0,PC,Dotch™,Shooter,,,0,0,0,0,0,0
717,the-elementalist-itch,The Elementalist (itch),,2/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,75,0,0,PC,Morgan Brown,Action,,,0,0,0,0,0,0
718,stifled-itch,Stifled (itch),,7/4/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,140,0,0,PC||macOS,Gattai Games,Adventure,,,0,0,0,0,0,0
719,soul-collector,Soul Collector,,5/27/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,34,0,0,Web,Mateo,Action,,,0,0,0,0,0,0
720,mount-blade-ii-bannerlord,Mount & Blade II: Bannerlord,,3/29/2020,FALSE,2020-10-05T02:16:34,https://www.taleworlds.com/,4.06,5,17,0,73,397,3,78,PC,TaleWorlds Entertainment,Action||RPG||Strategy||Simulation,TaleWorlds Entertainment,,48,486,14,156,24,37
721,drts-game,DRTS Game,,3/13/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,76,0,0,Web,distilledgames,Strategy,,,0,0,0,0,0,0
722,moe,Móe,,3/28/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,8,0,0,Web,Sarah Gould,Platformer,,,0,0,0,0,0,0
723,kitsuni,Kitsuni,,11/9/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,54,0,0,Web,Second Dimension Games,Adventure,,,0,0,0,0,0,0
724,a-flower-from-hermes,A Flower from Hermes,,3/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,83,0,0,PC||macOS||Linux,3 Halves Games,RPG,,,0,0,0,0,0,0
725,onewayup,OneWayUp,,3/27/2015,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,5,0,0,,sebbdk,Action,,,0,0,0,0,0,0
726,track-trek,Track Trek,,3/18/2018,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,80,0,0,PC,Skatanic Studios,Action||Puzzle,,,0,0,0,0,0,0
727,shroom-hunter,Shroom Hunter,,12/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,109,0,0,PC,drnoir,Action||Puzzle,,,0,0,0,0,0,0
728,drunk-wizards-itch,Drunk Wizards (itch),,5/11/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,252,0,0,PC,mformid,Action||Shooter,,,0,0,0,0,0,0
729,reform-ciderwrath,Reform (ciderwrath),,4/19/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,169,0,0,Web,ciderwrath,Platformer,,,0,0,0,0,0,0
730,sea-plane-3d-flight-sim,Sea Plane 3D Flight Sim,,10/26/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,112,0,0,Android,DMT Source,Simulation,,,0,0,0,0,0,0
731,slender-rising,Slender Rising,,11/16/2012,FALSE,2019-10-22T14:27:37,https://twitter.com/HegiDev,0,0,0,0,0,144,0,0,iOS,Michael Hegemann,Action||Adventure,Michael Hegemann,,0,0,0,0,0,0
732,the-charming-empire,The Charming Empire,,4/18/2017,FALSE,2019-08-28T22:14:38,http://teikale.operahouse.co.jp/,0,0,0,0,0,414,0,0,PC||Nintendo Switch,OperaHouse,Adventure,D3Publisher||Dogenzaka Lab,,1,2,0,1,0,0
733,quickquest,QuickQuest,,4/1/2016,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,146,0,0,PC||Web,NamelessPC,Platformer,,,0,0,0,0,0,0
734,weapon-case-opening-for-csgo,Weapon Case Opening for CS:GO,,2/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,187,0,0,Android,SigmarEST,Simulation,,,0,0,0,0,0,0
735,ludum-dei,Ludum Dei,,4/25/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,48,0,0,PC||macOS,Zachary Danz,Simulation,,,0,0,0,0,0,0
736,power-rescue,Power Rescue,,12/17/2017,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,74,0,0,Web,Wellzitu||SeanGaravan,Shooter||Platformer,,,0,0,0,0,0,0
737,feast,Feast,,6/11/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,342,0,0,PC,JackPercivalCGD,Platformer,,,0,0,0,0,0,0
738,hector-the-spectre,Hector the Spectre,,10/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,92,0,0,PC,Jakob,Puzzle,,,0,0,0,0,0,0
739,bonkey-kong,Bonkey Kong,,8/2/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,185,0,0,PC,Graham Axten,Action,,,0,0,0,0,0,0
740,beats-fever-itch,Beats Fever (itch),,4/20/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,322,0,0,PC,Arrowiz,Sports,,,0,0,0,0,0,0
741,trickster-vr-procedural-dungeon-crawler,Trickster VR - Procedural Dungeon Crawler,,8/12/2016,FALSE,2019-08-28T22:14:38,,0,0,1,13,2,440,0,2,PC,Trickster Games,Action||Adventure||Indie,Trickster Games,,3,20,0,0,0,0
742,cubeman-alpha,Cubeman Alpha,,9/2/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,184,0,0,PC,miniature,Platformer,,,0,0,0,0,0,0
743,landgrab-the-musical-in-vr,Landgrab the Musical in VR,,5/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,206,0,0,PC,FilipKostic,RPG,,,0,0,0,0,0,0
744,untethered-itch,Untethered (itch),,8/13/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,56,0,0,PC,exelotl||Amos,Action,,,0,0,0,0,0,0
745,magic-blender,Magic Blender,,10/24/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,92,0,0,Android,IndieMouse,Puzzle,,,0,0,0,0,0,0
746,project-odyssey-web-edition,PROJECT O.D.Y.S.S.E.Y. [WEB EDITION],,3/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,71,0,0,Web,dicey,,,,0,0,0,0,0,0
747,snong,Snong,,9/4/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,64,0,0,Web,Kottis,,,,0,0,0,0,0,0
748,jareds-things,Jared's things,,5/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,66,0,0,PC||Android,jaimuepe,Platformer,,,0,0,0,0,0,0
749,deadpool-dating-simulator,Deadpool Dating Simulator,,4/26/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,99,0,0,PC||Web,SimSoftGames,,,,0,0,0,0,0,0
750,katabasis-ooglykraken,Katabasis (ooglykraken),,1/16/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,92,0,0,PC,ooglykraken,Adventure,,,0,0,0,0,0,0
751,rodix-prototype,rödix (prototype),,8/19/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,19,0,0,PC,flat button,Platformer,,,0,0,0,0,0,0
752,operation-babel-new-tokyo-legacy,Operation Babel: New Tokyo Legacy,,4/30/2015,FALSE,2019-08-28T22:14:37,http://www.nisamerica.com/games/operation-babel,0,0,1,33,3,448,0,3,PC||PS Vita,NIS America||5pb.||Experience||MAGES,RPG,NIS America,Mature,1,17,0,1,0,0
753,castle-void,Castle Void,,10/30/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,37,0,0,PC,Pepijn Willekens,Strategy,,,0,0,0,0,0,0
754,t-temple,T-Temple,,10/9/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,10,0,0,Web,Eduardo,Platformer,,,0,0,0,0,0,0
755,cherry-creek-game-jam-build,Cherry Creek (Game Jam Build),,12/9/2017,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,59,0,0,Web,Second Dimension Games,Puzzle,,,0,0,0,0,0,0
756,quantic-pinball-itch,Quantic Pinball (itch),,3/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,131,0,0,PC,Plug In Digital,,,,0,0,0,0,0,0
757,shootmephrenia,Shootmephrenia,,11/15/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,258,0,0,PC,Toco Games,Shooter,,,0,0,0,0,0,0
758,the-right-side-of-town,The Right Side of Town,,1/31/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,78,0,0,PC||macOS||Linux,Javy Gwaltney,Adventure,,,0,0,0,0,0,0
759,mandy-crush,Mandy Crush,,3/18/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,20,0,0,PC||macOS||Linux||Web,st33d,Puzzle,,,0,0,0,0,0,0
760,watch-your-step,Watch Your Step,,1/5/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,6,0,0,Web,st33d,Puzzle,,,0,0,0,0,0,0
761,divinity-original-sin-2,Divinity: Original Sin 2,95,9/14/2017,FALSE,2019-09-17T03:20:54,http://divinity.game,4.39,5,22,97,923,307,1,938,PlayStation 4||Xbox One||PC,Larian Studios,RPG||Strategy,Larian Studios,,232,2310,342,308,221,171
762,lowrez-defense-gamejam-version,LowRez Defense (GameJam Version),,8/16/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,Web,Wombart,Strategy,,,0,0,0,0,0,0
763,back-light,Back Light,,4/1/2017,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,15,0,0,Web,supajackle,Action,,,0,0,0,0,0,0
764,chameleon-care,Chameleon Care,,8/16/2018,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,85,0,0,Web,Webow,Simulation,,,0,0,0,0,0,0
765,lovesick,LoveSick,,4/5/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,79,0,0,PC||macOS||Linux,Krispy Cat,,,,0,0,0,0,0,0
766,not-so-frosty-the-snowman,Not-so Frosty The Snowman,,3/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,72,0,0,PC,dimosTsakis,Platformer,,,0,0,0,0,0,0
767,ninja-raiden,Ninja Raiden,,2/14/2017,FALSE,2019-08-28T23:25:07,,0,0,0,0,0,98,0,0,PC||macOS||Linux,Kencho,Action,,,0,0,0,0,0,0
768,the-decorcist,The Decorcist.,,6/2/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,123,0,0,PC,J-Soft,Platformer,,,0,0,0,0,0,0
769,rise-of-the-pirates,Rise of the Pirates,,5/1/2018,FALSE,2019-08-28T23:25:07,http://riseofthepirates.com/,0,0,0,0,0,209,0,0,PC,Ravanok,Action||Adventure||RPG||Massively Multiplayer||Indie,Ravanok,,0,2,0,0,0,0
770,ludum-rest,Ludum Rest,,12/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,23,0,0,PC||Web,LoneWolfDev,Strategy,,,0,0,0,0,0,0
771,robo-tomb-ludum-dare-40-edition,"Robo Tomb, Ludum Dare 40 Edition",,12/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,57,0,0,Web,NinjasDEV Games,Adventure,,,0,0,0,0,0,0
772,seeking-evil-the-wendigo,Seeking Evil: The Wendigo,,4/26/2017,FALSE,2019-08-28T22:14:37,,0,0,4,0,2,305,0,2,PC,Copybugpaste,Action||Adventure||Indie,Copybugpaste,,0,28,1,0,0,1
773,wizardwizard,WizardWizard,,11/11/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,163,0,0,PC||macOS,Crateboy,Platformer,,,1,1,0,0,0,0
774,mighty-mole,MIGHTY MOLE,,4/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,113,0,0,Web,Tom Solacroup,Platformer,,,0,0,0,0,0,0
775,dungeonfall,Dungeonfall,,1/6/2016,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,60,0,0,Web,duolon,Shooter,,,0,0,0,0,0,0
776,executable,Executable,,12/15/2016,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,26,0,0,PC,DukeMoxi,Platformer,,,0,0,0,0,0,0
777,game-419,⏰,,4/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,4,0,0,Web,Stralor,Adventure,,,0,0,0,0,0,0
778,guncharger,Guncharger,,8/1/2017,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,25,0,0,PC,Lunate,Platformer,,,0,0,0,0,0,0
779,my-demon-date,My Demon Date,,1/20/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,124,0,0,PC||macOS,lysander||dotoriii||Arachnibot,,,,0,0,0,0,0,0
780,you-are-not-a-banana-better-edition,You Are Not A Banana: Better Edition,,8/1/2017,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,165,0,0,PC||macOS||Linux,fluxscopic,Adventure||Puzzle,,,0,0,0,0,0,0
781,the-coffee-quest,The Coffee Quest,,12/5/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,15,0,0,Linux||Web||PC||macOS,tkindanight,Simulation,,,0,0,0,0,0,0
782,dwarflings-itch,Dwarflings (itch),,9/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,277,0,0,PC,starwindgames,Puzzle,,,0,0,0,0,0,0
783,train-simulator,Train Simulator,,7/12/2009,FALSE,2020-02-05T09:49:53,http://www.train-simulator.com,3.23,4,5,1200,52,329,0,52,PC,Dovetail Games,Simulation,Dovetail Games||Dovetail Games - Trains,,35,772,5,4,25,3
784,survive-the-mafia,Survive the Mafia,,2/11/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,118,0,0,PC||macOS||Linux,ETechStudios||Lelouch,Shooter,,,0,0,0,0,0,0
785,depths-of-limbo-itch,Depths of Limbo (itch),,2/12/2017,FALSE,2019-08-28T23:28:17,,0,0,0,0,0,152,0,0,PC,Evgiz,Action||Shooter,,,0,0,0,0,0,0
786,pockette-rox,Pockette Rox,,1/6/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,50,0,0,PC||macOS||Linux,SolarLune,Action||Shooter,,,0,0,0,0,0,0
787,world-of-povalkus-chosen-one,World of Povalkus: Chosen One,,11/13/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,76,0,0,PC,Harx001,RPG,,,0,0,0,0,0,0
788,save-wolfy,Save Wolfy,,8/4/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,90,0,0,PC||Android,Norwhel,Action,,,0,0,0,0,0,0
789,mausoleum-quest,Mausoleum Quest,,7/9/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,37,0,0,Web,sprvrn,Adventure,,,0,0,0,0,0,0
790,wasteland-angel-itch,Wasteland Angel (itch),,8/19/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,238,0,0,PC,Meridian4,Action,,,0,0,0,0,0,0
791,playing-god,Playing God (itch),,5/11/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,20,0,0,PC||Android,SAE Brisbane Games,Strategy,,,0,0,0,0,0,0
792,the-resilient-2017,The resilient 2017,,8/1/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,39,0,0,PC,ISART DIGITAL,,,,0,0,0,0,0,0
793,circumago,Circumago!,,7/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,136,0,0,Web,CCatGames,Puzzle,,,0,0,0,0,0,0
794,vegas-pro-14-edit,VEGAS Pro 14 Edit,,9/30/2016,FALSE,2019-04-22T11:06:29,http://www.vegascreativesoftware.com,0,0,12,0,0,139,0,0,PC,MAGIX Software,,MAGIX Software,,0,16,0,0,0,0
795,demented-dreams-part-1,Demented Dreams [Part 1],,4/17/2017,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,101,0,0,PC,Odd Viking Studios,RPG,,,0,0,0,0,0,0
796,noire,Noire,,7/13/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,56,0,0,PC||macOS||Linux,LazyGuysStudio,Platformer,,,0,0,0,0,0,0
797,valley-of-death,Valley of Death,,1/30/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,262,0,0,PC,armadyne,Action,,,0,0,0,0,0,0
798,crystalnet,CrystalNET,,12/19/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,157,0,0,PC,Liquid Cube Games,Shooter,,,0,0,0,0,0,0
799,ninja-ranmaru,Ninja Ranmaru,,10/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,142,0,0,Web,Funnygames,Action,,,0,0,0,0,0,0
800,neon-proxima,Neon Proxima,,4/7/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,88,0,0,PC,Tuwi Mich Nannings,Shooter,,,0,0,0,0,0,0
801,neo-impossible-bosses-itch,NEO Impossible Bosses (itch),,2/16/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,256,0,0,PC,ddengster,Strategy,,,0,0,0,0,0,0
802,frenzy-ball-friendz,Frenzy Ball Friendz,,1/10/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,21,0,0,macOS,Octo Studio,Action,,,0,0,0,0,0,0
803,burgerboss,Burgerboss,,5/4/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,8,0,0,Web,Design By Cloud,Platformer,,,0,0,0,0,0,0
804,cluster,Cluster,,2/25/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,25,0,0,PC||macOS||Linux,Kobus vd walt,Action,,,0,0,0,0,0,0
805,overkill-vr-action-shooter-fps,Overkill VR: Action Shooter FPS,,3/10/2017,FALSE,2019-08-28T22:14:37,http://www.overkillvr.com/,0,0,6,28,2,579,0,2,PC,Starloop Studios,Action||Simulation,Game Troopers,,0,5,0,0,0,0
806,shotgun-raiders-itch,Shotgun Raiders (itch),,10/19/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,161,0,0,PC,PileOfCrab Devloper,Shooter||Platformer,,,0,0,0,0,0,0
807,antadin,Antadin,,3/12/2018,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,183,0,0,PC,Red Skald,RPG,,,0,0,0,0,0,0
808,tofu-tower,Tofu Tower,,2/11/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,112,0,0,PC||macOS||Linux||Web,Naka,RPG,,,0,0,0,0,0,0
809,harvest-royale,Harvest Royale,,4/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,13,0,0,Web,Christopher Garon,,,,0,0,0,0,0,0
810,metal-raiders,Metal Raiders,,10/5/2016,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,229,0,0,PC,Red Zodiac,Shooter,,,0,0,0,0,0,0
811,mobius-dungeon,Mobius Dungeon,,12/6/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,10,0,0,PC||macOS||Web,nesis,Adventure,,,0,0,0,0,0,0
812,ahi-kino-naughty-flame,Ahi Kino / Naughty flame,,6/21/2017,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,178,0,0,PC,Ann Helen,Adventure,,,0,0,0,0,0,0
813,cake-push,Cake Push,,2/11/2018,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,88,0,0,Web,anarbitrarymustache,Puzzle,,,0,0,0,0,0,0
814,mind-the-spikes,Mind the spikes,,7/2/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,16,0,0,Web,Poor Richard,Puzzle,,,0,0,0,0,0,0
815,apples-and-portals,Apples and Portals,,4/14/2017,FALSE,2019-08-28T23:25:06,,0,0,0,0,0,74,0,0,Web,v1a1l1e1,Puzzle,,,0,0,0,0,0,0
816,gold-rush-2,Gold Rush! 2,,4/28/2017,FALSE,2019-08-28T22:14:37,http://www.goldrush-game.com,0,0,6,0,0,453,0,0,iOS||Android||macOS||Linux||PC,Sunlight Games,Adventure||Strategy||Indie,Kiss||Sunlight Games,Everyone 10+,0,26,0,0,0,0
817,monster-puzzle-itch,Monster Puzzle (itch),,3/25/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,81,0,0,Android,p92363,Puzzle,,,0,0,0,0,0,0
818,genesis-planet-kit,Genesis Planet Kit,,4/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,137,0,0,PC,xopsx,Puzzle,,,0,0,0,0,0,0
819,autumn-of-the-world,Autumn of the World,,4/17/2016,FALSE,2019-08-28T23:28:17,,0,0,0,0,0,50,0,0,,Vadim Ivshin,Adventure,,,0,0,0,0,0,0
820,tunapadtwa,TUNAPADTWA,,8/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,77,0,0,PC,ROBOWARRIOR,Adventure||Platformer,,,0,0,0,0,0,0
